wavelength,intensity,reflectance
1502.8791076773184,108424,0.5386992597008993
1506.0458475288046,108040,0.5408977581079593
1509.2083172960315,107278,0.5430670088741072
1512.3665169789992,106856,0.545551085424878
1515.5204465777076,106227,0.5473812762799901
1519.71904368936,104975,0.5490037131949166
1522.8630097581301,104079,0.5502516547888426
1526.002705742641,102753,0.5503111644297818
1529.1381316428926,101692,0.5503558381815722
1532.269287458885,99978,0.5499279435869793
1535.3961731906181,98637,0.5496352927409603
1538.518788838092,96947,0.549417978623324
1541.6371344013064,95557,0.5497784937575514
1544.7512098802617,94671,0.5507490037522906
1548.8966681655766,92753,0.5519664843698859
1552.0007801145937,91408,0.5534813594831397
1555.1006219793514,89841,0.5544577064072972
1558.1961937598498,88537,0.5562382594819408
1561.2874954560891,87238,0.5573493991298404
1564.374527068069,85858,0.5590150272156679
1567.4572885957898,84621,0.5605561775051504
1570.5357800392512,83026,0.5612595316640527
1573.6100013984533,81692,0.5630979624472691
1577.7023208574308,79611,0.5635777998017839
1580.7665786866946,78361,0.5652772968605725
1583.8265664316991,76430,0.5654695846465723
1586.8822840924445,75101,0.5675881979503613
1589.9337316689307,73744,0.5701473612592971
1592.9809091611576,72400,0.5729615941627559
1596.023816569125,71422,0.5779601217064803
1599.0624538928334,70341,0.5830556522604068
1602.0968211322825,68815,0.5888821379977237
1606.1360017649222,67715,0.5976188795142443
1609.160405474433,66578,0.6034606216066783
1612.1805390996844,64978,0.6093153665100665
1615.1964026406768,64093,0.6162906978980365
1618.2079960974097,62762,0.6226327119770637
1621.2153194698833,61423,0.6278159368739523
1624.2183727580978,60145,0.6330719435819168
1627.2171559620529,58943,0.6386577384822086
1631.2088912140343,56905,0.6457158419099709
1634.1977108880512,55972,0.6509507472233529
1637.1822604778088,54382,0.6546999903688722
1640.1625399833072,53250,0.6600230543264046
1643.1385494045462,51648,0.6649243643385903
1646.1102887415261,50352,0.670144804088586
1649.0777579942467,48908,0.6756741821396994
1652.0409571627079,47394,0.6827237499819934
1654.99988624691,46189,0.6923434361603261
1658.9384826725538,43921,0.70700062778681
1661.8874482268175,42467,0.7240503307645093
1664.832143696822,40515,0.7479370119441009
1667.7725690825673,38349,0.7803711692645802
1670.708724384053,36080,0.8216619981325863
1673.64060960128,33279,0.8674764747282537
1676.5682247342472,30257,0.9131432020522107
1679.4915697829554,27004,0.9551161885898207
1682.4106447474044,23630,0.9917736926047175
1686.2961023467108,19203,1.0231232351217432
1689.2052137812213,16436,1.0180241560854755
1692.1100551314726,13802,1.0089918853717377
1695.0106263974646,11570,0.99982716902869
1697.9069275791976,9802,0.9804941482444733
1700.7989586766712,8304,0.9647960962007668
