wavelength,intensity,reflectance
1624.2183727580978,60214,0.6337982211462555
1627.2171559620529,58999,0.6392645082997442
1631.2088912140343,56955,0.646283204920172
1634.1977108880512,56005,0.6513345350933303
1637.1822604778088,54462,0.6556631031493788
1640.1625399833072,53283,0.6604320826980998
1643.1385494045462,51637,0.6647827486321211
1646.1102887415261,50339,0.6699717844974447
1649.0777579942467,48891,0.6754393236074271
1652.0409571627079,47371,0.6823924285858338
1654.99988624691,46111,0.6911742662709476
1658.9384826725538,43792,0.7049241021843762
1661.8874482268175,42368,0.7223624087840141
1664.832143696822,40361,0.7450940574867544
1667.7725690825673,38139,0.7760978389157951
1670.708724384053,35768,0.8145567169957414
1673.64060960128,32862,0.8566066261762636
1676.5682247342472,29792,0.8991097027312509
1679.4915697829554,26531,0.9383864464329926
1682.4106447474044,23047,0.967304625199362
1686.2961023467108,18626,0.9923810538654164
1689.2052137812213,16006,0.991390523381852
1692.1100551314726,13402,0.9797499817238102
1695.0106263974646,11211,0.9688040096785344
1697.9069275791976,9582,0.9584875462638791
1700.7989586766712,8022,0.9320320669222726
