wavelength,intensity,reflectance
1121.1831511182384,107481,0.8025521937815477
1124.828140406762,108367,0.8031706738608402
1128.4688596110266,109132,0.8026477402272644
1132.105308731032,109709,0.8026058774901054
1135.737487766778,110603,0.8014477841221993
1139.3653967182647,111310,0.8004631194402295
1142.9890355854923,111752,0.7996107557349132
1146.6084043684605,112335,0.7976921711343866
1150.2235030671693,113149,0.7958543464652219
1155.0369923121557,113764,0.7936543371796124
1158.6421274809263,114462,0.7923493863310697
1162.2429925654378,115050,0.7904826031990326
1165.83958756569,115681,0.7881465634708672
1169.431912481683,116797,0.7860195298567227
1173.0199673134166,117682,0.7843061461151913
1176.6037520608907,118088,0.7809846300362424
1180.183266724106,118819,0.7782173289407326
1183.7585113030618,119704,0.774256977458685
1188.5188617217107,120549,0.7698777637276315
1192.0841427707282,121635,0.7671760780578875
1195.6451537354865,123064,0.7645626242544732
1199.2018946159856,124185,0.7624184230398507
1202.754365412225,125131,0.7599910111267674
1206.3025661242057,126803,0.7581598914206791
1209.846496751927,128142,0.7564194892742878
1213.3861572953888,129326,0.7555810026816857
1218.0990623333792,131513,0.7546205179111415
1221.6287593469028,133377,0.7542412178515687
1225.1541862761674,134983,0.754634599042891
1228.6753431211725,136772,0.7559512952737845
1232.1922298819184,139062,0.7579177998572044
1235.704846558405,141196,0.7593550677092857
1239.2131931506324,142869,0.7607386463475024
1242.7172696586003,145044,0.7621059268600252
1246.2170760823092,146671,0.7629617299299309
1250.8768422939622,149313,0.7641011207205363
1254.3666851877329,151430,0.7643617531408843
1257.852257997244,153658,0.7648748338667848
1261.333560722496,155618,0.7657687803245775
1264.8105933634888,158085,0.7658043888969627
1268.2833559202222,159821,0.76596183154888
1271.7518483926965,161888,0.7662067823082567
1275.2160707809114,163627,0.767132214705317
1278.6760230848672,165636,0.7680351661396073
1283.2826504701825,168388,0.7698511393145825
1286.7326392441998,170220,0.7717732830968865
1290.178357933958,172345,0.7735690689073216
1293.619806539457,173884,0.7751259305487451
1297.0569850606967,175373,0.7763233614576233
1300.4898934976768,176925,0.7774633404667637
1303.918531850398,177869,0.7784269446559707
1307.3429001188597,179142,0.77888164731151
1311.9020821235167,180395,0.7791868415710294
1315.3164868620402,181437,0.7785124605245092
1318.7266215163045,182152,0.7783441939963679
1322.1324860863097,182620,0.7782223869975241
1325.5340805720552,183103,0.7772532972234132
1328.9314049735417,183256,0.7764591233608034
1332.324459290769,183288,0.7752938738045184
1335.713243523737,183493,0.7735172983614297
1339.0977576724456,183006,0.7713505357127804
1343.603800850765,182593,0.7677135889673731
1346.9783514695355,181654,0.7643761834630759
1350.3486320040465,180829,0.7602009500987934
1353.7146424542984,179178,0.7560827404613009
1357.0763828202912,177634,0.7516258838164793
1360.4338531020244,176094,0.746695727024861
1363.7870532994984,174816,0.7414306435605772
1367.1359834127134,173859,0.7365065513282696
1370.480643441669,172575,0.732684322699522
1374.9335477936509,171997,0.7303047801829191
1378.268244292668,170930,0.729581492626502
1381.5986707074262,170429,0.729192248944263
1384.9248270379248,169822,0.728212209053018
1388.2467132841643,169040,0.7270631449007944
1391.5643294461445,167829,0.7252076293524384
1394.8776755238655,166498,0.7225252669903965
1398.1867515173271,164595,0.7178808351397206
1401.4915574265297,162925,0.7114442416355903
1405.891322952174,159786,0.7012279146515935
1409.1861653314381,156881,0.6906523911617485
1412.476737626443,153522,0.6786702621457937
1415.7630398371887,150698,0.666230464864387
1419.045071963675,147352,0.6528406044951686
1422.322834005902,144191,0.640663808233177
1425.59632596387,141556,0.6295266853745203
1428.8655478375783,138959,0.6198518161664013
1433.2178679825643,136291,0.6098195029844201
1436.4771263263347,134961,0.6038415419858257
1439.7321145858455,133744,0.5989994580771143
1442.9828327610974,132646,0.5949718540447195
1446.2292808520897,131354,0.590702840773669
1449.471458858823,130083,0.5869747671648257
1452.709366781297,129226,0.5832656303598187
1455.9430046195116,127464,0.5786085867068553
1459.1723723734672,125968,0.5736979214107445
1463.4715536921155,123975,0.567606917044003
1466.6909579161327,122227,0.5624985618496684
1469.9060920558904,120624,0.5572731388655326
1473.116956111389,118668,0.552105965934204
1476.3235500826286,117175,0.5470176044667074
1479.5258739696087,115221,0.5426812611271772
1482.7239277723295,113897,0.5395405021316911
1485.917711490791,112924,0.5378665193285956
1489.1072251249932,111664,0.5364953684129607
1493.353267617304,110196,0.5357877386700118
1496.532817721568,109558,0.5364862350279609
1499.7080977415728,109093,0.5373642341698889
1502.8791076773184,108566,0.5394047796492274
1506.0458475288046,108110,0.5412482101911466
1509.2083172960315,107392,0.5436441042619
1512.3665169789992,106910,0.5458267813016929
1515.5204465777076,106379,0.5481645230439443
1519.71904368936,105109,0.5497045133622719
1522.8630097581301,104167,0.5507168989362827
1526.002705742641,102879,0.5509859788558147
1529.1381316428926,101862,0.551275876065485
1532.269287458885,100116,0.5506870111439918
1535.3961731906181,98744,0.5502315292072284
1538.518788838092,97095,0.5502567241320684
1541.6371344013064,95622,0.5501524653357114
1544.7512098802617,94836,0.5517088920561971
1548.8966681655766,92879,0.5527163013788302
1552.0007801145937,91554,0.5543653989379417
1555.1006219793514,90002,0.5554513250305492
1558.1961937598498,88629,0.5568162542171626
1561.2874954560891,87397,0.5583652242801378
1564.374527068069,85941,0.5595554340182827
1567.4572885957898,84698,0.5610662497764294
1570.5357800392512,83109,0.5618206154345358
1573.6100013984533,81770,0.5636356116793956
1577.7023208574308,79774,0.5647317004105904
1580.7665786866946,78455,0.5659553901200369
1583.8265664316991,76533,0.5662316331513295
1586.8822840924445,75246,0.5686840593730161
1589.9337316689307,73863,0.571067402699819
1592.9809091611576,72534,0.5740220479420074
1596.023816569125,71520,0.5787531559526121
1599.0624538928334,70411,0.5836358813680145
1602.0968211322825,68810,0.5888393506593529
1606.1360017649222,67760,0.5980160271119427
1609.160405474433,66684,0.6044214018327336
1612.1805390996844,65055,0.6100374152530452
1615.1964026406768,64197,0.6172907171291756
1618.2079960974097,62799,0.6229997718276604
1621.2153194698833,61509,0.6286949589108304
1624.2183727580978,60186,0.6335034998157991
1627.2171559620529,58984,0.6391019806700472
1631.2088912140343,56965,0.6463966775222123
1634.1977108880512,56034,0.6516718032214921
1637.1822604778088,54475,0.6558196089762112
1640.1625399833072,53277,0.6603577139032462
1643.1385494045462,51589,0.6641647891857096
1646.1102887415261,50427,0.6711429940374787
1649.0777579942467,48931,0.675991931918656
1652.0409571627079,47314,0.6815713277344819
1654.99988624691,46065,0.6904847558233654
1658.9384826725538,43832,0.7055679860921076
1661.8874482268175,42384,0.7226352042556093
1664.832143696822,40367,0.7452048219461316
1667.7725690825673,38105,0.7754059663831346
1670.708724384053,35648,0.8118239165584933
1673.64060960128,32692,0.852175273049553
1676.5682247342472,29527,0.8911121170967256
1679.4915697829554,26211,0.9270682276376755
1682.4106447474044,22823,0.9579031310333249
1686.2961023467108,18373,0.9789013799349991
1689.2052137812213,15740,0.9749148343140291
1692.1100551314726,13238,0.96776080122816
1695.0106263974646,11063,0.9560145178015901
1697.9069275791976,9392,0.939481844553366
1700.7989586766712,7892,0.9169280817938887
